address,price,beds,baths,sqft,lot_hoa_walk,agent,url,image
"150 Nassau St Unit 11B, New York City, NY 10038, 3 beds, 3.5 baths","$3,100,000",3 beds,3.5 baths,"2,353 sq ft","$3,800 HOA; Garage; Walker's paradise",Listing by Compass • Provided by REBNY,https://www.redfin.com/NY/New-York/150-Nassau-St-10038/unit-11B/home/45119189,https://ssl.cdn-redfin.com/photo/211/islphoto/389/genIslnoResize.RLS20034389_1.jpg
"151-60 7 Ave, Whitestone, NY 11357, 5 beds, 3 baths","$1,398,000",5 beds,3 baths,"1,450 sq ft",,Listing by Elite Homes Group Inc,https://www.redfin.com/NY/Whitestone/15160-7th-Ave-11357/home/20861909,https://ssl.cdn-redfin.com/photo/269/islphoto/215/genIslnoResize.883215_0.jpg
"4037 24th St, Long Island City, NY 11101, 6 beds","$1,900,000",6 beds,— baths,"1,610 sq ft",,Listing by E Realty International Corp,https://www.redfin.com/NY/Long-Island-City/4037-24th-St-11101/home/20955291,https://ssl.cdn-redfin.com/photo/269/islphoto/437/genIslnoResize.884437_0.jpg
"643 5th Ave Unit 4A, Brooklyn, NY 11215, 1 bed, 1 bath","$899,000",1 bed,1 bath,597 sq ft,,Listing by Extend Realty inc,https://www.redfin.com/NY/Brooklyn/643-5th-Ave-11215/unit-4A/home/196247364,https://ssl.cdn-redfin.com/photo/204/islphoto/895/genIslnoResize.493895_0.jpg
"2265 W 7th St Unit 2B, Brooklyn, NY 11223, 2 beds, 1 bath","$528,000",2 beds,1 bath,708 sq ft,,Listing by Century 21 Realty First,https://www.redfin.com/NY/Brooklyn/2265-W-7th-St-11223/unit-2B/home/40671829,https://ssl.cdn-redfin.com/photo/204/islphoto/881/genIslnoResize.493881_0.jpg
"40-28 College Point Blvd #1202, Flushing, NY 11355, 2 beds, 2 baths","$898,000",2 beds,2 baths,875 sq ft,,Listing by E Realty International Corp,https://www.redfin.com/NY/Flushing/4028-College-Point-Blvd-11354/unit-1202/home/40222694,https://ssl.cdn-redfin.com/photo/269/islphoto/279/genIslnoResize.884279_0.jpg
"1025 Pacific St Ph 6A, Brooklyn, NY 11238, 3 beds, 3 baths","$2,495,000",3 beds,3 baths,"1,706 sq ft",,Listing by Serhant • Provided by REBNY,https://www.redfin.com/NY/Brooklyn/1025-Pacific-St-11238/unit-6A/home/196247328,https://ssl.cdn-redfin.com/photo/211/islphoto/383/genIslnoResize.RLS20034383_4.jpg
"21-58 35 St Unit 5D, Astoria, NY 11105, 1 bed, 1 bath","$248,000",1 bed,1 bath,600 sq ft,,Listing by Halvatzis Realty Inc,https://www.redfin.com/NY/Astoria/2158-35th-St-11105/unit-5D/home/20636260,https://ssl.cdn-redfin.com/photo/269/islphoto/432/genIslnoResize.884432_0.jpg
"2052 E 29th St, Brooklyn, NY 11229, 4 beds, 2.5 baths","$900,000",4 beds,2.5 baths,"1,890 sq ft",,Listing by Serhant • Provided by REBNY,https://www.redfin.com/NY/Brooklyn/2052-E-29th-St-11229/home/40861456,https://ssl.cdn-redfin.com/photo/211/islphoto/382/genIslnoResize.RLS20034382_1.jpg
"643 5th Ave Unit 4B, Brooklyn, NY 11215, 1 bed, 1 bath","$886,000",1 bed,1 bath,584 sq ft,,Listing by Extend Realty inc,https://www.redfin.com/NY/Brooklyn/643-5th-Ave-11215/unit-4B/home/196247297,https://ssl.cdn-redfin.com/photo/204/islphoto/894/genIslnoResize.493894_0.jpg
"643 5th Ave Unit 5B, Brooklyn, NY 11215, 1 bed, 1 bath","$891,000",1 bed,1 bath,584 sq ft,,Listing by Extend Realty inc,https://www.redfin.com/NY/Brooklyn/643-5th-Ave-11215/unit-5B/home/196247247,https://ssl.cdn-redfin.com/photo/204/islphoto/892/genIslnoResize.493892_0.jpg
"8629 Bay Pkwy Unit 5C, Brooklyn, NY 11214, 2 beds, 2 baths","$818,999",2 beds,2 baths,933 sq ft,,Listing by Momentum Real Estate LLC,https://www.redfin.com/NY/Brooklyn/8629-Bay-Pkwy-11214/unit-5C/home/114004733,https://ssl.cdn-redfin.com/photo/204/islphoto/889/genIslnoResize.493889_0.jpg
"58-44 219th St, Bayside, NY 11364, 4 beds, 2.5 baths","$1,188,000",4 beds,2.5 baths,"1,283 sq ft",,Listing by P R O Links Realty Inc,https://www.redfin.com/NY/Bayside-Hills/5844-219th-St-11364/home/20811229,https://ssl.cdn-redfin.com/photo/269/islphoto/395/genIslnoResize.884395_0.jpg
"322 W 57th St Unit 20B, New York City, NY 10019, 1 bed, 1 bath","$1,350,000",1 bed,1 bath,764 sq ft,,Listing by Corcoran Group • Provided by REBNY,https://www.redfin.com/NY/New-York/322-W-57th-St-10019/unit-20B/home/45206540,https://ssl.cdn-redfin.com/photo/211/islphoto/378/genIslnoResize.RLS20034378_0.jpg
"153-54 Foch Blvd, Jamaica, NY 11434, 2 beds, 1 bath","$585,000",2 beds,1 bath,972 sq ft,,Listing by LAFFEY REAL ESTATE,https://www.redfin.com/NY/Jamaica/15354-Foch-Blvd-11434/home/20713173,https://ssl.cdn-redfin.com/photo/269/islphoto/409/genIslnoResize.884409_0.jpg
"40-28 College Point Blvd #1203, Flushing, NY 11355, 2 beds, 2 baths","$898,000",2 beds,2 baths,875 sq ft,,Listing by E Realty International Corp,https://www.redfin.com/NY/Flushing/4028-College-Point-Blvd-11354/unit-1203/home/40222695,https://ssl.cdn-redfin.com/photo/269/islphoto/217/genIslnoResize.884217_0.jpg
"2041 Strauss St, Brooklyn, NY 11212, 7 beds, 5 baths","$2,125,000",7 beds,5 baths,"4,200 sq ft",,Listing by One Stop Multi Service Inc,https://www.redfin.com/NY/Brooklyn/2041-Strauss-St-11212/home/40753058,https://ssl.cdn-redfin.com/photo/269/islphoto/425/genIslnoResize.884425_0.jpg
"643 5th Ave Unit 5C, Brooklyn, NY 11215, 1 bath","$611,400",0 beds,1 bath,426 sq ft,,Listing by Extend Realty inc,https://www.redfin.com/NY/Brooklyn/643-5th-Ave-11215/unit-5C/home/196247157,https://ssl.cdn-redfin.com/photo/204/islphoto/891/genIslnoResize.493891_0.jpg
"184 Kent Ave Unit C107, Brooklyn, NY 11249, 1 bed, 1 bath","$1,250,000",1 bed,1 bath,798 sq ft,,Listing by Compass • Provided by REBNY,https://www.redfin.com/NY/Brooklyn/184-Kent-Ave-11249/unit-C107/home/146394829,https://ssl.cdn-redfin.com/photo/211/islphoto/375/genIslnoResize.RLS20034375_3.jpg
"21121 18th Ave #177, Bayside, NY 11360, 2 beds, 1 bath","$349,000",2 beds,1 bath,912 sq ft,,Listing by Compass Greater NY LLC,https://www.redfin.com/NY/Bayside/21121-18th-Ave-11360/unit-177/home/167831056,https://ssl.cdn-redfin.com/photo/269/islphoto/043/genIslnoResize.884043_2.jpg
"4231 N Colden St Unit F7A, Flushing, NY 11355-4788, 4 beds, 3 baths","$1,690,000",4 beds,3 baths,"2,428 sq ft",,Listing by CS Empire Realty LLC,https://www.redfin.com/NY/Flushing/4231-Colden-St-11355/unit-F7A/home/20854601,https://ssl.cdn-redfin.com/photo/269/islphoto/423/genIslnoResize.880423_0.jpg
"6515 Alderton St Unit 2A, Rego Park, NY 11374, 1 bed, 1 bath","$299,000",1 bed,1 bath,750 sq ft,,Listing by Trusted Property Advisors Corp,https://www.redfin.com/NY/Rego-Park/6515-Alderton-St-11374/unit-2A/home/39544083,https://ssl.cdn-redfin.com/photo/269/islphoto/337/genIslnoResize.884337_0.jpg
"146 W 57th St Unit 75B, New York City, NY 10019, 2 beds, 2.5 baths","$3,500,000",2 beds,2.5 baths,"1,457 sq ft",,Listing by Keller Williams NYC • Provided by REBNY,https://www.redfin.com/NY/New-York/146-W-57th-St-10019/unit-75B/home/45260220,https://ssl.cdn-redfin.com/photo/211/islphoto/369/genIslnoResize.RLS20034369_0.jpg
"8867 Bay 16th St Unit B3, Brooklyn, NY 11214, 1 bed, 1 bath","$299,000",1 bed,1 bath,650 sq ft,,Listing by Century 21 Homefront Realty,https://www.redfin.com/NY/Brooklyn/8867-Bay-16th-St-11214/unit-B3/home/40673367,https://ssl.cdn-redfin.com/photo/204/islphoto/820/genIslnoResize.493820_0.jpg
"40-39 24th St, Long Island City, NY 11101","$1,800,000",0 beds,— baths,— sq ft,,Listing by E Realty International Corp,https://www.redfin.com/NY/Long-Island-City/4039-24th-St-11101/home/20957182,https://ssl.cdn-redfin.com/photo/269/islphoto/410/genIslnoResize.884410_0.jpg
"417 Skyline Drive Skyline, Staten Island, NY 10304, 3 beds, 1.5 baths","$528,000",3 beds,1.5 baths,"1,500 sq ft",,Listing by Bouklis Group Marketing Corp,https://www.redfin.com/NY/Staten-Island/417-Skyline-Dr-10304/home/56041449,https://ssl.cdn-redfin.com/photo/269/islphoto/405/genIslnoResize.884405_0.jpg
"220 E 60th St Unit 4G, New York City, NY 10022, 1 bath","$500,000",0 beds,1 bath,463 sq ft,,Listing by Brown Harris Stevens Residential Sales LLC • Provided by REBNY,https://www.redfin.com/NY/New-York/220-E-60th-St-10022/unit-4G/home/45285329,https://ssl.cdn-redfin.com/photo/211/islphoto/360/genIslnoResize.RLS20034360_0.jpg
"643 5th Ave Unit 5D, Brooklyn, NY 11215, 2 beds, 2 baths","$1,037,000",2 beds,2 baths,730 sq ft,,Listing by Extend Realty inc,https://www.redfin.com/NY/Brooklyn/643-5th-Ave-11215/unit-5D/home/196246935,https://ssl.cdn-redfin.com/photo/204/islphoto/886/genIslnoResize.493886_0.jpg
"370 E 76th St Unit A503, New York City, NY 10021, 2 beds, 2 baths","$1,250,000",2 beds,2 baths,— sq ft,,Listing by Douglas Elliman Real Estate • Provided by REBNY,https://www.redfin.com/NY/New-York/370-E-76th-St-10021/unit-A503/home/183583320,https://ssl.cdn-redfin.com/photo/211/islphoto/358/genIslnoResize.RLS20034358_E.jpg
"1622 Van Buren St, Bronx, NY 10460, 6 beds, 2 baths","$825,000",6 beds,2 baths,"1,800 sq ft",,Listing by Comres Realty Group LLC,https://www.redfin.com/NY/Bronx/1622-Van-Buren-St-10460/home/44791767,https://ssl.cdn-redfin.com/photo/269/islphoto/394/genIslnoResize.884394_0.jpg
"140 Avenue O Unit 2R, Brooklyn, NY 11204, 2 beds, 2 baths","$695,000",2 beds,2 baths,807 sq ft,,Listing by Ben Bay Realty Co,https://www.redfin.com/NY/Brooklyn/140-Avenue-O-11204/unit-2R/home/40929062,https://ssl.cdn-redfin.com/photo/204/islphoto/885/genIslnoResize.493885_0.jpg
"55 Wall St #610, New York (manhattan), NY 10005, 1 bed, 1 bath","$939,000",1 bed,1 bath,937 sq ft,,Listing by ListWithFreedom.Com,https://www.redfin.com/NY/New-York/55-Wall-St-10005/unit-610/home/45188374,https://ssl.cdn-redfin.com/photo/269/islphoto/389/genIslnoResize.884389_0.jpg
"643 5th Ave Unit 6D, Brooklyn, NY 11215, 2 beds, 2 baths","$1,042,000",2 beds,2 baths,730 sq ft,,Listing by Extend Realty inc,https://www.redfin.com/NY/Brooklyn/643-5th-Ave-11215/unit-6D/home/196246863,https://ssl.cdn-redfin.com/photo/204/islphoto/884/genIslnoResize.493884_0.jpg
"66-61 73rd Pl, Middle Village, NY 11379, 4 beds, 2 baths","$1,250,000",4 beds,2 baths,"2,518 sq ft",,Listing by E Realty International Corp,https://www.redfin.com/NY/Middle-Village/6661-73rd-Pl-11379/home/20897310,https://ssl.cdn-redfin.com/photo/269/islphoto/381/genIslnoResize.884381_0.jpg
"41-31 51 St Unit 6M, Woodside, NY 11377, 1 bed, 1 bath","$289,000",1 bed,1 bath,650 sq ft,,Listing by Winzone Realty Inc,https://www.redfin.com/NY/Woodside/4131-51st-St-11377/unit-6M/home/20661822,https://ssl.cdn-redfin.com/photo/269/islphoto/379/genIslnoResize.884379_0.jpg
"643 5th Ave Unit 6A, Brooklyn, NY 11215, 1 bed, 1 bath","$899,000",1 bed,1 bath,597 sq ft,,Listing by Extend Realty inc,https://www.redfin.com/NY/Brooklyn/643-5th-Ave-11215/unit-6A/home/196246797,https://ssl.cdn-redfin.com/photo/204/islphoto/882/genIslnoResize.493882_0.jpg
"371 Pine St, Brooklyn, NY 11208, 6 beds, 2 baths","$1,100,000",6 beds,2 baths,"1,438 sq ft",,Listing by Exit Realty Prime,https://www.redfin.com/NY/Brooklyn/371-Pine-St-11208/home/40765371,https://ssl.cdn-redfin.com/photo/269/islphoto/365/genIslnoResize.884365_0.jpg
"431 Ave P #407, Brooklyn, NY 11230, 3 beds, 3 baths","$2,150,000",3 beds,3 baths,"2,228 sq ft","$2,858 HOA; Garage; Walker's paradise",Listing by Time Equities Brokerage LLC • Provided by REBNY,https://www.redfin.com/NY/Brooklyn/431-Avenue-P-11230/unit-407/home/196209768,https://ssl.cdn-redfin.com/photo/211/islphoto/348/genIslnoResize.RLS20034348_2.jpg
"224 E 11th St #19, New York City, NY 10003, 2 beds, 1 bath","$879,000",2 beds,1 bath,— sq ft,"$1,280 HOA; Walker's paradise",Listing by Compass • Provided by REBNY,https://www.redfin.com/NY/New-York/224-E-11th-St-10003/unit-19/home/45141468,https://ssl.cdn-redfin.com/photo/211/islphoto/346/genIslnoResize.RLS20034346_3.jpg
"2490 E 7th St Unit 3A, Brooklyn, NY 11235, 2 beds, 2 baths","$699,000",2 beds,2 baths,"1,036 sq ft",Walker's paradise,Listing by Ilite Realty Inc,https://www.redfin.com/NY/Brooklyn/2490-E-7th-St-11235/unit-3A/home/91488481,https://ssl.cdn-redfin.com/photo/204/islphoto/846/genIslnoResize.493846_0.jpg
"4 Bangor St, Staten Island, NY 10314, 5 beds, 3 baths","$1,299,000",5 beds,3 baths,"2,532 sq ft","4,830 sq ft lot; Garage; Car-dependent",Listing by RE/MAX Elite,https://www.redfin.com/NY/Staten-Island/4-Bangor-St-10314/home/56042448,https://ssl.cdn-redfin.com/photo/187/islphoto/841/genIslnoResize.2503841_0.jpg
"14075 Ash Ave Unit 7D, Flushing, NY 11355, 5 beds, 2 baths","$899,000",5 beds,2 baths,"1,300 sq ft",$480 HOA; Walker's paradise,Listing by Graceful Realty LLC,https://www.redfin.com/NY/Flushing/14075-Ash-Ave-11355/unit-7D/home/59308238,https://ssl.cdn-redfin.com/photo/269/islphoto/351/genIslnoResize.884351_0.jpg
"38 Studio Ln, Staten  Island, NY 10304, 3 beds, 1.5 baths","$575,000",3 beds,1.5 baths,"1,365 sq ft",,Listing by eXp Realty BKNY,https://www.redfin.com/NY/Staten-Island/38-Studio-Ln-10304/home/56094635,https://ssl.cdn-redfin.com/photo/204/islphoto/878/genIslnoResize.493878_0.jpg
"83-37 Saint James Ave Unit 3S, Elmhurst, NY 11373, 1 bed, 1 bath","$288,000",1 bed,1 bath,743 sq ft,,Listing by N & H Realty Group Inc,https://www.redfin.com/NY/Elmhurst/83-37-Saint-James-Ave-11373/unit-3S/home/196246542,https://ssl.cdn-redfin.com/photo/269/islphoto/342/genIslnoResize.884342_0.jpg
"215 E 24th St #820, New York City, NY 10010, 1 bath","$460,000",0 beds,1 bath,— sq ft,,Listing by Douglas Elliman Real Estate • Provided by REBNY,https://www.redfin.com/NY/New-York/215-E-24th-St-10010/unit-820/home/45175684,https://ssl.cdn-redfin.com/photo/211/islphoto/343/genIslnoResize.RLS20034343_0.jpg
"239 W 148th St Unit 4-C, New York City, NY 10039, 1 bed, 1 bath","$495,000",1 bed,1 bath,— sq ft,,Listing by Weichert Properties • Provided by REBNY,https://www.redfin.com/NY/New-York/239-W-148th-St-10039/unit-4C/home/45169709,https://ssl.cdn-redfin.com/photo/211/islphoto/334/genIslnoResize.RLS20034334_1.jpg
"8617 Avenue J, Brooklyn, NY 11236, 4 beds, 2 baths","$729,000",4 beds,2 baths,"1,488 sq ft",,Listing by Keller Williams Realty Liberty,https://www.redfin.com/NY/Brooklyn/8617-Avenue-J-11236/home/40886920,https://ssl.cdn-redfin.com/photo/269/islphoto/325/genIslnoResize.884325_0.jpg
"3865 Amboy Rd Unit 4a, Staten Island, NY 10308, 1 bath","$375,000",0 beds,1 bath,500 sq ft,,Listing by NextHome Prestige,https://www.redfin.com/NY/Staten-Island/3865-Amboy-Rd-10308/unit-4a/home/196246446,https://ssl.cdn-redfin.com/photo/187/islphoto/839/genIslnoResize.2503839_0.jpg
"13105 40 Rd Unit 15E, Flushing, NY 11354, 3 beds, 2 baths","$1,600,000",3 beds,2 baths,"1,532 sq ft",,Listing by Winzone Realty Inc,https://www.redfin.com/NY/Flushing/13105-40th-Rd-11354/unit-15E/home/144212680,https://ssl.cdn-redfin.com/photo/269/islphoto/244/genIslnoResize.884244_0.jpg
"1065 E 39th St, Brooklyn, NY 11210, 4 beds, 2 baths","$795,000",4 beds,2 baths,"2,145 sq ft",,Listing by Compass • Provided by REBNY,https://www.redfin.com/NY/Brooklyn/1065-E-39th-St-11210/home/40875755,https://ssl.cdn-redfin.com/photo/211/islphoto/331/genIslnoResize.RLS20034331_2.jpg
"91-16 Shore Front Pkwy Unit 5E, New York City, NY 11693, 1 bed, 1 bath","$395,000",1 bed,1 bath,750 sq ft,,Listing by Douglas Elliman Real Estate • Provided by REBNY,https://www.redfin.com/NY/Rockaway-Beach/9116-Shore-Front-Pkwy-11693/unit-5E/home/28686568,https://ssl.cdn-redfin.com/photo/211/islphoto/330/genIslnoResize.RLS20034330_2.jpg
"45 Sutton Pl S Unit 10F, New York City, NY 10022, 3 beds, 3 baths","$2,495,000",3 beds,3 baths,"1,800 sq ft",,Listing by Compass • Provided by REBNY,https://www.redfin.com/NY/New-York/45-Sutton-Pl-S-10022/unit-10F/home/115089432,https://ssl.cdn-redfin.com/photo/211/islphoto/328/genIslnoResize.RLS20034328_0.jpg
"17-32 215 St, Bayside, NY 11360, 7 beds, 5 baths","$1,550,000",7 beds,5 baths,— sq ft,,Listing by RE/MAX Frontier,https://www.redfin.com/NY/Bayside/1732-215th-St-11360/home/20836088,https://ssl.cdn-redfin.com/photo/269/islphoto/911/genIslnoResize.883911_0.jpg
"2037 Ford St, Brooklyn, NY 11229, 3 beds, 2 baths","$788,000",3 beds,2 baths,"1,224 sq ft",,Listing by BHHS Fillmore R.E.,https://www.redfin.com/NY/Brooklyn/2037-Ford-St-11229/home/40862159,https://ssl.cdn-redfin.com/photo/204/islphoto/876/genIslnoResize.493876_0.jpg
"35 Mcdonald Ave Unit 1H, Brooklyn, NY 11218, 1 bed, 2 baths","$1,149,000",1 bed,2 baths,842 sq ft,,Listing provided by REBNY,https://www.redfin.com/NY/Brooklyn/35-McDonald-Ave-11218/unit-1H/home/40667933,N/A
"76-26 113th St Unit 1B, Forest Hills, NY 11375, 1 bath","$199,000",0 beds,1 bath,450 sq ft,,Listing by Brown Harris Stevens FH,https://www.redfin.com/NY/Forest-Hills/7626-113th-St-11375/unit-1B/home/108535341,N/A
"1600 Broadway Ph 2D, New York City, NY 10019, 2 beds, 2.5 baths","$2,900,000",2 beds,2.5 baths,"1,582 sq ft",,Listing by Douglas Elliman Real Estate • Provided by REBNY,https://www.redfin.com/NY/New-York/23-Broadway-10004/unit-2D/home/194293537,N/A
"21-23 S William St Unit 5-D, New York City, NY 10004, 1 bed, 1 bath","$925,000",1 bed,1 bath,738 sq ft,,Listing by MARK O'BRIEN DEVELOPMENT LLC • Provided by REBNY,https://www.redfin.com/NY/New-York/2123-S-William-St-10004/unit-5D/home/194398344,N/A
"1352 Prospect Ave, Bronx, NY 10459, 8 beds, 3 baths","$750,000",8 beds,3 baths,"3,096 sq ft",,Listing by Keller Williams Realty NYC Grp,https://www.redfin.com/NY/Bronx/1352-Prospect-Ave-10459/home/44716777,N/A
"87-70 173rd St Unit 2F, New York City, NY 11432, 1 bath","$175,000",0 beds,1 bath,— sq ft,,Listing by Manhattan Realty Group • Provided by REBNY,https://www.redfin.com/NY/Jamaica/8770-173rd-St-11432/unit-2F/home/183166221,N/A
"187 Seaver Ave #1, Staten Island, NY 10305, 1 bed, 1 bath","$285,000",1 bed,1 bath,628 sq ft,,Listing by Redfin Real Estate,https://www.redfin.com/NY/Staten-Island/187-Seaver-Ave-10305/unit-1/home/196180246,https://ssl.cdn-redfin.com/system_files/media/1107877_JPG/genDesktopMapHomeCardUrl/item_5.jpg
"334 22nd St Unit 2B, Brooklyn, NY 11215, 2 beds, 2 baths","$1,495,000",2 beds,2 baths,"1,251 sq ft",,Listing by Redfin Real Estate,https://www.redfin.com/NY/Brooklyn/334-22nd-St-11215/unit-2B/home/170678159,https://ssl.cdn-redfin.com/system_files/media/1108581_JPG/genDesktopMapHomeCardUrl/item_1.jpg
"52 Francine Ct Unit A, Staten Island, NY 10306, 2 beds, 1.5 baths","$429,000",2 beds,1.5 baths,"1,265 sq ft",,Listing by Redfin Real Estate,https://www.redfin.com/NY/Staten-Island/52-Francine-Ct-10306/unit-A/home/192362817,https://ssl.cdn-redfin.com/photo/187/islphoto/472/genIslnoResize.2503472_0.jpg
"30-83 Crescent St Unit 3A, New York City, NY 11102, 1 bed, 1 bath","$405,000",1 bed,1 bath,"27,500 sq ft",,Listing by Redfin Real Estate • Provided by REBNY,https://www.redfin.com/NY/Long-Island-City/30-83-Crescent-St-11102/unit-3A/home/196080854,https://ssl.cdn-redfin.com/system_files/media/1106431_JPG/genDesktopMapHomeCardUrl/item_1.jpg
"9026 Springfield Blvd, Queens Village, NY 11428, 2 beds, 2 baths","$639,000",2 beds,2 baths,"1,358 sq ft",,Listing by Redfin Real Estate,https://www.redfin.com/NY/Queens-Village/9026-Springfield-Blvd-11428/home/20745071,https://ssl.cdn-redfin.com/system_files/media/1098280_JPG/genDesktopMapHomeCardUrl/item_8.jpg
"310 Beach 39th St, Far Rockaway, NY 11691, 3 beds, 1 bath","$569,000",3 beds,1 bath,"2,652 sq ft",,Listing by Redfin Real Estate,https://www.redfin.com/NY/Far-Rockaway/310-Beach-39th-St-11691/home/20674139,https://ssl.cdn-redfin.com/system_files/media/1039419_JPG/genDesktopMapHomeCardUrl/item_2.jpg
"41-25 44th St Unit C5, New York City, NY 11104, 1 bed, 1 bath","$365,000",1 bed,1 bath,"41,508 sq ft",,Listing by Redfin Real Estate • Provided by REBNY,https://www.redfin.com/NY/Sunnyside/4125-44th-St-11104/unit-C5/home/20660925,https://ssl.cdn-redfin.com/system_files/media/1104652_JPG/genDesktopMapHomeCardUrl/item_1.jpg
"61-15 97th St Unit 8M, Rego Park, NY 11374, 1 bed, 1 bath","$329,000",1 bed,1 bath,— sq ft,,Listing by Redfin Real Estate,https://www.redfin.com/NY/Rego-Park/6115-97th-St-11374/unit-8M/home/40473902,https://ssl.cdn-redfin.com/system_files/media/1103072_JPG/genDesktopMapHomeCardUrl/item_8.jpg
"400 Lincoln Pl Unit 2B, Brooklyn, NY 11238, 1 bed, 1 bath","$515,000",1 bed,1 bath,700 sq ft,,Listing by Redfin Real Estate,https://www.redfin.com/NY/Brooklyn/400-Lincoln-Pl-11238/unit-2B/home/40658032,https://ssl.cdn-redfin.com/system_files/media/1095898_JPG/genDesktopMapHomeCardUrl/item_2.jpg
"147-11 110th Rd, Jamaica, NY 11435, 3 beds, 2.5 baths","$735,000",3 beds,2.5 baths,"1,248 sq ft",,Listing by Redfin Real Estate,https://www.redfin.com/NY/Jamaica/14711-110th-Rd-11435/home/20719422,https://ssl.cdn-redfin.com/system_files/media/1039213_JPG/genDesktopMapHomeCardUrl/item_1.jpg
"13411 243rd St, Rosedale, NY 11422, 2 beds, 2.5 baths","$799,000",2 beds,2.5 baths,"1,716 sq ft",,Listing by Redfin Real Estate,https://www.redfin.com/NY/Rosedale/13411-243rd-St-11422/home/20690739,https://ssl.cdn-redfin.com/system_files/media/1092100_JPG/genDesktopMapHomeCardUrl/item_2.jpg
"188-45 Quencer Rd, Saint Albans, NY 11412, 4 beds, 2.5 baths","$980,000",4 beds,2.5 baths,"2,875 sq ft",,Listing by Redfin Real Estate,https://www.redfin.com/NY/Saint-Albans/18845-Quencer-Rd-11412/home/20750355,https://ssl.cdn-redfin.com/system_files/media/1034471_JPG/genDesktopMapHomeCardUrl/item_33.jpg
